ID,Player,Hero,Kills,Deaths,Assists,LastHits,GPM,XPM,Match,Side,Winner,ELO
12501,Slayer,invoker,2,3,0,99,373,369,2034793869,Radiant,DIRE,-9.69
12502,Loomdun,spirit_breaker,0,1,2,13,159,130,2034793869,Radiant,DIRE,-9.69
12503,Sovereign,doom_bringer,0,3,0,47,247,217,2034793869,Radiant,DIRE,-9.69
12504,BananaSlamJamma,slark,0,4,0,106,326,348,2034793869,Radiant,DIRE,-9.69
12505,fROZEN  3,rubick,0,4,1,16,147,133,2034793869,Radiant,DIRE,-9.69
12506,swindlemelonzz,dark_seer,0,0,6,139,572,460,2034793869,Dire,DIRE,9.69
12507,Limmp,templar_assassin,3,1,1,99,602,509,2034793869,Dire,DIRE,9.69
12508,Chessie 2,queenofpain,6,1,5,87,575,446,2034793869,Dire,DIRE,9.69
12509,Zfreek,tusk,4,0,7,18,410,373,2034793869,Dire,DIRE,9.69
12510,Handsken,dazzle,2,0,1,33,352,214,2034793869,Dire,DIRE,9.69
12511,Cleave.MeTTpuM,shadow_shaman,5,10,13,51,296,283,2034360424,Radiant,RADIANT,42.02
12512,sunsvet,tiny,7,5,11,323,639,614,2034360424,Radiant,RADIANT,42.02
12513,ARCPR.jackal,chaos_knight,9,7,9,105,403,497,2034360424,Radiant,RADIANT,42.02
12514,nu8k17e,broodmother,9,4,9,238,535,593,2034360424,Radiant,RADIANT,42.02
12515,VANSKOR,wisp,0,9,19,25,237,333,2034360424,Radiant,RADIANT,42.02
12516,pwN,spirit_breaker,6,8,15,84,364,435,2034360424,Dire,RADIANT,-42.02
12517,GiGA,disruptor,1,7,12,50,216,243,2034360424,Dire,RADIANT,-42.02
12518,Gedrox,ursa,21,4,4,328,652,705,2034360424,Dire,RADIANT,-42.02
12519,AT THE SPEED OF,vengefulspirit,5,5,12,197,403,444,2034360424,Dire,RADIANT,-42.02
12520,Zetto,bane,2,6,9,19,215,229,2034360424,Dire,RADIANT,-42.02
12521,pwN,shredder,5,8,10,147,360,376,2034230320,Radiant,DIRE,-58.78
12522,GiGA,bane,2,7,6,19,212,226,2034230320,Radiant,DIRE,-58.78
12523,Gedrox,ursa,7,6,8,295,503,550,2034230320,Radiant,DIRE,-58.78
12524,AT THE SPEED OF,invoker,3,2,8,289,532,548,2034230320,Radiant,DIRE,-58.78
12525,Zetto,ancient_apparition,2,5,10,49,207,179,2034230320,Radiant,DIRE,-58.78
12526,Cleave.MeTTpuM,chen,5,3,11,92,373,339,2034230320,Dire,DIRE,58.78
12527,sunsvet,viper,8,3,11,161,527,527,2034230320,Dire,DIRE,58.78
12528,nu8k17e,broodmother,6,9,10,193,493,461,2034230320,Dire,DIRE,58.78
12529,VANSKOR,dazzle,2,3,10,42,303,308,2034230320,Dire,DIRE,58.78
12530,ARCPR.jackal,juggernaut,6,1,11,285,627,659,2034230320,Dire,DIRE,58.78
12531,eLeVeN,nyx_assassin,3,3,8,50,310,304,2033930307,Radiant,RADIANT,51.37
12532,LaNm,pugna,2,1,8,95,363,299,2033930307,Radiant,RADIANT,51.37
12533,old chicken,invoker,7,1,5,157,469,444,2033930307,Radiant,RADIANT,51.37
12534,Cty,antimage,5,2,4,398,807,808,2033930307,Radiant,RADIANT,51.37
12535,kaka,night_stalker,5,4,10,47,319,264,2033930307,Radiant,RADIANT,51.37
12536,<U+4F60><U+597D>,spectre,4,3,4,201,472,499,2033930307,Dire,RADIANT,-51.37
12537,Inflame,puck,2,8,5,126,337,339,2033930307,Dire,RADIANT,-51.37
12538,cola,shadow_shaman,0,6,4,44,194,169,2033930307,Dire,RADIANT,-51.37
12539,June,rattletrap,3,1,5,56,256,209,2033930307,Dire,RADIANT,-51.37
12540,demons,earth_spirit,2,4,4,10,175,128,2033930307,Dire,RADIANT,-51.37
12541,KaHT,silencer,3,9,8,24,216,219,2033826965,Radiant,DIRE,-36.04
12542,EcNart,spirit_breaker,8,10,11,40,302,339,2033826965,Radiant,DIRE,-36.04
12543,Flow,tusk,4,5,10,98,296,313,2033826965,Radiant,DIRE,-36.04
12544,ME,windrunner,4,6,16,210,450,444,2033826965,Radiant,DIRE,-36.04
12545,Miposhka,juggernaut,6,6,4,222,447,433,2033826965,Radiant,DIRE,-36.04
12546,Milan,bounty_hunter,6,6,12,42,450,416,2033826965,Dire,DIRE,36.04
12547,Okay,lina,13,9,7,174,531,544,2033826965,Dire,DIRE,36.04
12548,zeroji,bane,3,4,14,39,314,347,2033826965,Dire,DIRE,36.04
12549,lord of the 4ks,beastmaster,11,5,13,118,475,512,2033826965,Dire,DIRE,36.04
12550,Mitch,gyrocopter,3,2,16,243,544,537,2033826965,Dire,DIRE,36.04
12551,<U+4F60><U+597D>,life_stealer,13,5,21,356,538,528,2033684435,Radiant,RADIANT,67.25
12552,cola,ancient_apparition,5,8,15,66,268,295,2033684435,Radiant,RADIANT,67.25
12553,June,puck,5,10,21,227,404,444,2033684435,Radiant,RADIANT,67.25
12554,Inflame,razor,13,9,9,434,591,523,2033684435,Radiant,RADIANT,67.25
12555,demons,bane,8,9,13,52,264,293,2033684435,Radiant,RADIANT,67.25
12556,eLeVeN,batrider,7,6,25,177,369,404,2033684435,Dire,RADIANT,-67.25
12557,LaNm,undying,8,7,22,42,316,376,2033684435,Dire,RADIANT,-67.25
12558,old chicken,ember_spirit,13,11,15,479,602,522,2033684435,Dire,RADIANT,-67.25
12559,Cty,gyrocopter,7,10,19,392,519,520,2033684435,Dire,RADIANT,-67.25
12560,kaka,rattletrap,4,11,18,81,287,316,2033684435,Dire,RADIANT,-67.25
12561,Milan,disruptor,5,4,13,56,309,370,2033672032,Radiant,RADIANT,50.08
12562,Okay,lina,11,3,11,139,469,536,2033672032,Radiant,RADIANT,50.08
12563,zeroji,ancient_apparition,2,5,13,57,267,336,2033672032,Radiant,RADIANT,50.08
12564,lord of the 4ks,spirit_breaker,6,2,19,81,354,404,2033672032,Radiant,RADIANT,50.08
12565,Mitch,gyrocopter,11,1,10,271,653,694,2033672032,Radiant,RADIANT,50.08
12566,KaHT,dazzle,0,9,3,33,215,224,2033672032,Dire,RADIANT,-50.08
12567,EcNart,chen,3,10,5,107,279,247,2033672032,Dire,RADIANT,-50.08
12568,Flow,tusk,4,3,7,52,298,321,2033672032,Dire,RADIANT,-50.08
12569,ME,viper,3,8,2,167,365,358,2033672032,Dire,RADIANT,-50.08
12570,Miposhka,ember_spirit,4,6,3,198,459,448,2033672032,Dire,RADIANT,-50.08
12571,eLeVeN,nyx_assassin,3,4,11,55,317,407,2033562446,Radiant,RADIANT,44.98
12572,LaNm,visage,8,3,8,42,362,330,2033562446,Radiant,RADIANT,44.98
12573,old chicken,alchemist,10,3,14,140,620,514,2033562446,Radiant,RADIANT,44.98
12574,Cty,antimage,7,1,6,416,861,946,2033562446,Radiant,RADIANT,44.98
12575,kaka,earth_spirit,0,3,19,30,288,356,2033562446,Radiant,RADIANT,44.98
12576,<U+4F60><U+597D>,slark,1,5,4,173,426,453,2033562446,Dire,RADIANT,-44.98
12577,cola,disruptor,2,5,8,27,220,201,2033562446,Dire,RADIANT,-44.98
12578,June,furion,1,7,6,156,388,332,2033562446,Dire,RADIANT,-44.98
12579,Inflame,batrider,6,5,4,90,358,388,2033562446,Dire,RADIANT,-44.98
12580,demons,oracle,3,7,6,26,226,157,2033562446,Dire,RADIANT,-44.98
12581,eLeVeN,earthshaker,5,3,14,148,417,486,2033255399,Radiant,RADIANT,47.85
12582,LaNm,undying,2,2,13,58,280,371,2033255399,Radiant,RADIANT,47.85
12583,old chicken,shredder,13,4,9,229,571,644,2033255399,Radiant,RADIANT,47.85
12584,Cty,zuus,10,2,14,239,562,661,2033255399,Radiant,RADIANT,47.85
12585,kaka,earth_spirit,2,1,13,33,266,362,2033255399,Radiant,RADIANT,47.85
12586,fy,pudge,4,7,2,23,179,147,2033255399,Dire,RADIANT,-47.85
12587,Fenrir,dazzle,1,5,5,62,218,243,2033255399,Dire,RADIANT,-47.85
12588,iceiceice,beastmaster,0,9,7,142,298,307,2033255399,Dire,RADIANT,-47.85
12589,Super,alchemist,5,8,1,153,467,471,2033255399,Dire,RADIANT,-47.85
12590,BurNIng,phantom_lancer,1,4,6,210,404,448,2033255399,Dire,RADIANT,-47.85
12591,fy,mirana,1,7,6,17,201,194,2033137997,Radiant,DIRE,-66.31
12592,Fenrir,bane,0,4,5,15,176,180,2033137997,Radiant,DIRE,-66.31
12593,iceiceice,enigma,0,5,4,124,365,266,2033137997,Radiant,DIRE,-66.31
12594,Super,dragon_knight,3,7,4,92,356,310,2033137997,Radiant,DIRE,-66.31
12595,BurNIng,juggernaut,6,1,1,176,500,476,2033137997,Radiant,DIRE,-66.31
12596,eLeVeN,batrider,3,4,9,84,431,417,2033137997,Dire,DIRE,66.31
12597,LaNm,abaddon,5,1,10,37,382,373,2033137997,Dire,DIRE,66.31
12598,Cty,ursa,9,1,10,100,535,496,2033137997,Dire,DIRE,66.31
12599,old chicken,invoker,7,1,10,108,592,510,2033137997,Dire,DIRE,66.31
12600,kaka,earth_spirit,0,3,10,23,290,241,2033137997,Dire,DIRE,66.31
12601,eLeVeN,earthshaker,1,6,3,79,237,217,2033006219,Radiant,DIRE,-46.44
12602,LaNm,vengefulspirit,1,3,3,50,203,198,2033006219,Radiant,DIRE,-46.44
12603,old chicken,doom_bringer,4,6,1,135,389,326,2033006219,Radiant,DIRE,-46.44
12604,Cty,queenofpain,2,1,3,232,513,539,2033006219,Radiant,DIRE,-46.44
12605,kaka,earth_spirit,0,3,3,18,141,172,2033006219,Radiant,DIRE,-46.44
12606,fy,pudge,0,0,6,21,211,275,2033006219,Dire,DIRE,46.44
12607,Fenrir,bane,3,4,5,22,229,236,2033006219,Dire,DIRE,46.44
12608,iceiceice,faceless_void,2,2,6,87,326,385,2033006219,Dire,DIRE,46.44
12609,Super,dragon_knight,3,1,8,166,481,474,2033006219,Dire,DIRE,46.44
12610,BurNIng,gyrocopter,11,1,5,237,623,578,2033006219,Dire,DIRE,46.44
12611,fy,gyrocopter,3,11,7,132,241,253,2032776461,Radiant,DIRE,-67.52
12612,Fenrir,shadow_demon,1,7,8,86,203,199,2032776461,Radiant,DIRE,-67.52
12613,iceiceice,furion,1,12,10,428,431,325,2032776461,Radiant,DIRE,-67.52
12614,Super,brewmaster,5,8,7,232,329,378,2032776461,Radiant,DIRE,-67.52
12615,BurNIng,antimage,8,7,2,667,673,560,2032776461,Radiant,DIRE,-67.52
12616,<U+4F60><U+597D>,morphling,14,1,14,628,715,536,2032776461,Dire,DIRE,67.52
12617,cola,dazzle,2,5,10,85,248,340,2032776461,Dire,DIRE,67.52
12618,June,zuus,14,3,20,402,535,535,2032776461,Dire,DIRE,67.52
12619,Inflame,batrider,10,3,25,356,500,536,2032776461,Dire,DIRE,67.52
12620,demons,earthshaker,5,6,22,107,283,348,2032776461,Dire,DIRE,67.52
12621,<U+4F60><U+597D>,terrorblade,8,3,8,497,593,479,2032614329,Radiant,RADIANT,84.63
12622,June,dark_seer,5,4,14,250,395,365,2032614329,Radiant,RADIANT,84.63
12623,cola,dazzle,2,5,11,48,244,263,2032614329,Radiant,RADIANT,84.63
12624,Inflame,invoker,15,5,13,298,546,578,2032614329,Radiant,RADIANT,84.63
12625,demons,rattletrap,3,8,17,81,257,247,2032614329,Radiant,RADIANT,84.63
12626,fy,furion,2,12,9,271,394,377,2032614329,Dire,RADIANT,-84.63
12627,Fenrir,lion,1,6,7,60,223,236,2032614329,Dire,RADIANT,-84.63
12628,iceiceice,sand_king,1,6,12,193,339,418,2032614329,Dire,RADIANT,-84.63
12629,Super,dragon_knight,3,7,13,220,385,398,2032614329,Dire,RADIANT,-84.63
12630,BurNIng,gyrocopter,18,2,4,493,679,578,2032614329,Dire,RADIANT,-84.63
12631,fy,invoker,3,4,16,57,326,328,2032505340,Radiant,RADIANT,18.31
12632,Fenrir,ancient_apparition,4,3,12,37,313,298,2032505340,Radiant,RADIANT,18.31
12633,iceiceice,broodmother,5,5,10,212,573,653,2032505340,Radiant,RADIANT,18.31
12634,Super,dragon_knight,12,4,15,196,607,730,2032505340,Radiant,RADIANT,18.31
12635,BurNIng,vengefulspirit,6,7,18,103,378,310,2032505340,Radiant,RADIANT,18.31
12636,Inflame,obsidian_destroyer,7,6,9,178,405,462,2032505340,Dire,RADIANT,-18.31
12637,cola,dazzle,1,2,8,51,228,276,2032505340,Dire,RADIANT,-18.31
12638,<U+4F60><U+597D>,gyrocopter,6,7,10,203,457,397,2032505340,Dire,RADIANT,-18.31
12639,June,rattletrap,1,7,11,138,306,313,2032505340,Dire,RADIANT,-18.31
12640,demons,earth_spirit,8,8,11,21,283,292,2032505340,Dire,RADIANT,-18.31
12641,pwN,rattletrap,3,4,8,55,329,322,2031714504,Radiant,RADIANT,44.12
12642,GiGA,vengefulspirit,1,7,9,36,263,252,2031714504,Radiant,RADIANT,44.12
12643,Gedrox,gyrocopter,5,2,7,218,583,503,2031714504,Radiant,RADIANT,44.12
12644,AT THE SPEED OF,alchemist,5,2,4,244,820,610,2031714504,Radiant,RADIANT,44.12
12645,Zetto,witch_doctor,2,5,5,38,267,203,2031714504,Radiant,RADIANT,44.12
12646,eskillz,queenofpain,10,1,7,173,454,538,2031714504,Dire,RADIANT,-44.12
12647,SteffStyle,dazzle,1,3,8,40,226,209,2031714504,Dire,RADIANT,-44.12
12648,Lecat,bane,0,7,6,42,202,181,2031714504,Dire,RADIANT,-44.12
12649,Ash 2,doom_bringer,7,3,7,92,402,346,2031714504,Dire,RADIANT,-44.12
12650,okye,lone_druid,2,2,3,179,419,461,2031714504,Dire,RADIANT,-44.12
12651,eskillz,death_prophet,15,7,22,340,536,477,2031517673,Radiant,DIRE,-61.61
12652,SteffStyle,dazzle,1,14,8,61,242,253,2031517673,Radiant,DIRE,-61.61
12653,Lecat,tusk,4,15,20,86,281,291,2031517673,Radiant,DIRE,-61.61
12654,Ash 2,ember_spirit,16,6,23,488,597,472,2031517673,Radiant,DIRE,-61.61
12655,okye,dark_seer,3,10,27,377,443,471,2031517673,Radiant,DIRE,-61.61
12656,pwN,spirit_breaker,7,10,25,133,326,466,2031517673,Dire,DIRE,61.61
12657,GiGA,shadow_shaman,7,12,23,203,354,349,2031517673,Dire,DIRE,61.61
12658,Gedrox,vengefulspirit,19,5,24,533,636,480,2031517673,Dire,DIRE,61.61
12659,AT THE SPEED OF,queenofpain,15,3,18,537,635,470,2031517673,Dire,DIRE,61.61
12660,Zetto,bane,3,14,24,39,262,314,2031517673,Dire,DIRE,61.61
12661,pwN,nyx_assassin,6,12,15,57,319,492,2031321849,Radiant,DIRE,-53.59
12662,GiGA,tusk,3,15,17,66,288,388,2031321849,Radiant,DIRE,-53.59
12663,Gedrox,gyrocopter,14,8,12,532,702,552,2031321849,Radiant,DIRE,-53.59
12664,AT THE SPEED OF,lina,13,7,17,402,546,564,2031321849,Radiant,DIRE,-53.59
12665,Zetto,shadow_shaman,3,13,16,137,319,331,2031321849,Radiant,DIRE,-53.59
12666,eskillz,windrunner,23,4,20,245,498,553,2031321849,Dire,DIRE,53.59
12667,SteffStyle,lycan,5,8,26,245,374,434,2031321849,Dire,DIRE,53.59
12668,Lecat,rubick,8,14,31,91,306,367,2031321849,Dire,DIRE,53.59
12669,Ash 2,queenofpain,17,6,25,284,486,554,2031321849,Dire,DIRE,53.59
12670,okye,dark_seer,0,9,29,252,377,421,2031321849,Dire,DIRE,53.59
12671,Illidan,alchemist,4,0,8,72,488,437,2031108240,Radiant,RADIANT,70.07
12672,yoky,tusk,3,1,15,16,279,293,2031108240,Radiant,RADIANT,70.07
12673,sQreen,bane,4,1,6,17,294,280,2031108240,Radiant,RADIANT,70.07
12674,KingR,wisp,1,2,7,7,225,211,2031108240,Radiant,RADIANT,70.07
12675,GeneRaL 2,nevermore,7,1,6,104,559,460,2031108240,Radiant,RADIANT,70.07
12676,Goblak,undying,0,6,0,12,148,141,2031108240,Dire,RADIANT,-70.07
12677,RAMZES666,pugna,2,4,0,66,331,297,2031108240,Dire,RADIANT,-70.07
12678,Iceberg,invoker,2,4,1,54,322,320,2031108240,Dire,RADIANT,-70.07
12679,ALWAYSWANNAFLY,earthshaker,0,3,3,10,192,171,2031108240,Dire,RADIANT,-70.07
12680,AfterLife,obsidian_destroyer,1,2,1,46,259,262,2031108240,Dire,RADIANT,-70.07
12681,Goblak,bane,0,2,6,45,327,304,2030985868,Radiant,RADIANT,40.51
12682,RAMZES666,vengefulspirit,6,2,6,149,562,456,2030985868,Radiant,RADIANT,40.51
12683,Iceberg,death_prophet,2,0,5,149,518,398,2030985868,Radiant,RADIANT,40.51
12684,ALWAYSWANNAFLY,ancient_apparition,2,1,9,52,407,335,2030985868,Radiant,RADIANT,40.51
12685,AfterLife,lone_druid,6,0,3,177,590,590,2030985868,Radiant,RADIANT,40.51
12686,sQreen,undying,0,4,2,23,144,178,2030985868,Dire,RADIANT,-40.51
12687,Illidan,bristleback,1,6,1,128,364,379,2030985868,Dire,RADIANT,-40.51
12688,yoky,doom_bringer,1,1,3,147,471,438,2030985868,Dire,RADIANT,-40.51
12689,KingR,oracle,3,3,2,15,242,197,2030985868,Dire,RADIANT,-40.51
12690,GeneRaL 2,windrunner,0,2,1,125,332,338,2030985868,Dire,RADIANT,-40.51
12691,eLeVeN,jakiro,1,10,21,96,324,364,2030982417,Radiant,RADIANT,41.49
12692,old chicken,brewmaster,9,4,13,135,467,576,2030982417,Radiant,RADIANT,41.49
12693,LaNm,undying,2,6,21,49,298,324,2030982417,Radiant,RADIANT,41.49
12694,Cty,gyrocopter,20,5,14,274,657,610,2030982417,Radiant,RADIANT,41.49
12695,kaka,oracle,4,5,17,13,272,288,2030982417,Radiant,RADIANT,41.49
12696,yCyK,tiny,11,6,10,333,545,485,2030982417,Dire,RADIANT,-41.49
12697,<U+8702><U+871C><U+9E21><U+7FC5>,wisp,1,13,11,33,229,247,2030982417,Dire,RADIANT,-41.49
12698,<U+6211><U+60F3><U+4F60><U+5417><U+6BD4>,ancient_apparition,4,3,17,74,339,314,2030982417,Dire,RADIANT,-41.49
12699,12   6,night_stalker,6,8,11,157,415,491,2030982417,Dire,RADIANT,-41.49
12700,D9 blAckz,slark,8,7,5,260,475,556,2030982417,Dire,RADIANT,-41.49
12701,sQreen,bane,4,8,11,7,268,298,2030827740,Radiant,RADIANT,78.35
12702,Illidan,chaos_knight,7,7,14,131,479,464,2030827740,Radiant,RADIANT,78.35
12703,yoky,tiny,9,5,9,178,546,529,2030827740,Radiant,RADIANT,78.35
12704,KingR,dazzle,2,5,14,41,294,368,2030827740,Radiant,RADIANT,78.35
12705,GeneRaL 2,invoker,7,3,12,145,435,442,2030827740,Radiant,RADIANT,78.35
12706,Goblak,abaddon,0,6,8,39,262,262,2030827740,Dire,RADIANT,-78.35
12707,RAMZES666,beastmaster,8,4,12,143,489,480,2030827740,Dire,RADIANT,-78.35
12708,Iceberg,ursa,12,6,8,136,500,444,2030827740,Dire,RADIANT,-78.35
12709,ALWAYSWANNAFLY,wisp,4,9,17,26,284,310,2030827740,Dire,RADIANT,-78.35
12710,AfterLife,slardar,2,6,12,56,300,287,2030827740,Dire,RADIANT,-78.35
12711,eLeVeN,kunkka,1,7,14,91,316,309,2030735369,Radiant,RADIANT,63.25
12712,LaNm,witch_doctor,8,1,13,103,356,346,2030735369,Radiant,RADIANT,63.25
12713,old chicken,alchemist,5,4,15,180,538,397,2030735369,Radiant,RADIANT,63.25
12714,Cty,queenofpain,11,4,13,385,656,686,2030735369,Radiant,RADIANT,63.25
12715,kaka,earth_spirit,3,5,16,64,308,344,2030735369,Radiant,RADIANT,63.25
12716,rOtK,rattletrap,3,8,13,95,271,264,2030735369,Dire,RADIANT,-63.25
12717,Maybe,viper,5,9,7,259,419,378,2030735369,Dire,RADIANT,-63.25
12718,Sylar,gyrocopter,8,4,8,400,623,589,2030735369,Dire,RADIANT,-63.25
12719,DDC,night_stalker,2,3,8,64,231,264,2030735369,Dire,RADIANT,-63.25
12720,MMY,oracle,2,4,5,39,190,214,2030735369,Dire,RADIANT,-63.25
12721,<U+8702><U+871C><U+9E21><U+7FC5>,lion,3,9,11,63,220,217,2030477854,Radiant,RADIANT,40.21
12722,yCyK,zuus,5,4,19,381,470,506,2030477854,Radiant,RADIANT,40.21
12723,12   6,night_stalker,2,1,8,180,381,426,2030477854,Radiant,RADIANT,40.21
12724,<U+6211><U+60F3><U+4F60><U+5417><U+6BD4>,oracle,5,7,12,53,245,332,2030477854,Radiant,RADIANT,40.21
12725,D9 blAckz,gyrocopter,14,3,7,759,772,506,2030477854,Radiant,RADIANT,40.21
12726,Q,dazzle,4,9,6,59,239,243,2030477854,Dire,RADIANT,-40.21
12727,Garder,earthshaker,2,6,13,98,238,232,2030477854,Dire,RADIANT,-40.21
12728,xZ,broodmother,6,8,9,332,425,450,2030477854,Dire,RADIANT,-40.21
12729,ShiKi,invoker,5,3,7,216,343,338,2030477854,Dire,RADIANT,-40.21
12730,Agressif,naga_siren,7,3,6,805,690,491,2030477854,Dire,RADIANT,-40.21
12731,eLeVeN,broodmother,7,4,11,253,554,615,2030320107,Radiant,RADIANT,27.93
12732,LaNm,visage,5,4,14,37,322,373,2030320107,Radiant,RADIANT,27.93
12733,old chicken,alchemist,4,4,14,148,548,532,2030320107,Radiant,RADIANT,27.93
12734,Cty,gyrocopter,10,7,8,263,545,542,2030320107,Radiant,RADIANT,27.93
12735,kaka,earth_spirit,3,6,17,25,275,336,2030320107,Radiant,RADIANT,27.93
12736,prettyHaw,bounty_hunter,4,10,14,23,323,290,2030320107,Dire,RADIANT,-27.93
12737,ddr,spirit_breaker,2,5,16,35,231,212,2030320107,Dire,RADIANT,-27.93
12738,InJuly,undying,5,5,11,82,304,383,2030320107,Dire,RADIANT,-27.93
12739,ZSMJ,viper,6,5,5,192,425,432,2030320107,Dire,RADIANT,-27.93
12740,<U+62D2><U+7EDD><U+8005>,queenofpain,7,5,3,358,502,525,2030320107,Dire,RADIANT,-27.93
12741,<U+8702><U+871C><U+9E21><U+7FC5>,vengefulspirit,1,8,14,30,252,269,2030119810,Radiant,RADIANT,36.54
12742,D9 blAckz,clinkz,18,3,2,328,639,642,2030119810,Radiant,RADIANT,36.54
12743,yCyK,nevermore,4,4,15,345,542,523,2030119810,Radiant,RADIANT,36.54
12744,12   6,tusk,4,5,14,47,260,292,2030119810,Radiant,RADIANT,36.54
12745,<U+6211><U+60F3><U+4F60><U+5417><U+6BD4>,undying,1,2,11,38,240,248,2030119810,Radiant,RADIANT,36.54
12746,Sccc,queenofpain,9,4,6,347,495,435,2030119810,Dire,RADIANT,-36.54
12747,Mrrr,phoenix,2,6,13,60,199,222,2030119810,Dire,RADIANT,-36.54
12748,Newbee.Y.JiaJia,phantom_lancer,1,4,9,444,539,486,2030119810,Dire,RADIANT,-36.54
12749,CHisburg,oracle,7,9,5,20,193,178,2030119810,Dire,RADIANT,-36.54
12750,Sgua_Li,night_stalker,2,6,13,114,253,281,2030119810,Dire,RADIANT,-36.54
12751,<U+4F60><U+597D>,gyrocopter,6,2,10,227,534,468,2029938095,Radiant,RADIANT,48.15
12752,June,furion,2,3,14,225,540,480,2029938095,Radiant,RADIANT,48.15
12753,cola,witch_doctor,4,2,9,26,279,273,2029938095,Radiant,RADIANT,48.15
12754,Inflame,beastmaster,4,5,8,148,422,430,2029938095,Radiant,RADIANT,48.15
12755,demons,oracle,4,2,10,17,285,323,2029938095,Radiant,RADIANT,48.15
12756,Q,ancient_apparition,4,2,3,44,212,203,2029938095,Dire,RADIANT,-48.15
12757,Agressif,slardar,4,6,6,194,413,508,2029938095,Dire,RADIANT,-48.15
12758,xZ,dark_seer,1,5,6,212,374,358,2029938095,Dire,RADIANT,-48.15
12759,Garder,spirit_breaker,2,5,6,71,245,269,2029938095,Dire,RADIANT,-48.15
12760,ShiKi,windrunner,3,2,4,171,369,399,2029938095,Dire,RADIANT,-48.15
12761,Q,disruptor,1,8,5,29,157,148,2029823980,Radiant,DIRE,-66.68
12762,Garder,spirit_breaker,3,5,8,48,228,253,2029823980,Radiant,DIRE,-66.68
12763,xZ,dark_seer,2,4,7,245,408,458,2029823980,Radiant,DIRE,-66.68
12764,ShiKi,razor,2,6,5,215,365,341,2029823980,Radiant,DIRE,-66.68
12765,Agressif,ember_spirit,9,3,5,351,601,639,2029823980,Radiant,DIRE,-66.68
12766,<U+4F60><U+597D>,slark,11,1,14,240,611,720,2029823980,Dire,DIRE,66.68
12767,June,furion,7,6,7,244,544,471,2029823980,Dire,DIRE,66.68
12768,cola,dazzle,0,5,9,47,261,231,2029823980,Dire,DIRE,66.68
12769,Inflame,abaddon,7,3,11,168,484,563,2029823980,Dire,DIRE,66.68
12770,demons,lion,1,2,8,32,241,172,2029823980,Dire,DIRE,66.68
12771,fy,pudge,5,3,7,29,286,324,2029688671,Radiant,RADIANT,36.52
12772,Fenrir,tusk,3,3,14,38,268,311,2029688671,Radiant,RADIANT,36.52
12773,iceiceice,faceless_void,2,6,7,133,358,405,2029688671,Radiant,RADIANT,36.52
12774,Super,razor,13,3,6,251,623,590,2029688671,Radiant,RADIANT,36.52
12775,BurNIng,vengefulspirit,1,1,14,246,514,584,2029688671,Radiant,RADIANT,36.52
12776,rOtK,earthshaker,3,7,1,77,247,270,2029688671,Dire,RADIANT,-36.52
12777,Maybe,dragon_knight,1,8,3,172,337,320,2029688671,Dire,RADIANT,-36.52
12778,Sylar,gyrocopter,6,5,5,244,465,429,2029688671,Dire,RADIANT,-36.52
12779,DDC,dazzle,0,3,3,65,196,212,2029688671,Dire,RADIANT,-36.52
12780,MMY,skywrath_mage,3,3,10,28,211,228,2029688671,Dire,RADIANT,-36.52
12781,rOtK,tusk,0,8,7,59,204,223,2029612992,Radiant,DIRE,-50.8
12782,Maybe,ember_spirit,3,4,7,234,412,461,2029612992,Radiant,DIRE,-50.8
12783,DDC,ancient_apparition,2,5,6,31,206,211,2029612992,Radiant,DIRE,-50.8
12784,Sylar,morphling,2,3,4,308,470,486,2029612992,Radiant,DIRE,-50.8
12785,MMY,witch_doctor,4,5,5,98,241,249,2029612992,Radiant,DIRE,-50.8
12786,fy,mirana,4,2,9,56,264,247,2029612992,Dire,DIRE,50.8
12787,Fenrir,dazzle,4,1,7,69,263,282,2029612992,Dire,DIRE,50.8
12788,iceiceice,rattletrap,3,5,15,120,319,321,2029612992,Dire,DIRE,50.8
12789,Super,storm_spirit,4,2,14,256,487,598,2029612992,Dire,DIRE,50.8
12790,BurNIng,gyrocopter,9,2,7,383,675,694,2029612992,Dire,DIRE,50.8
12791,Cleave.MeTTpuM,dazzle,7,5,11,39,279,276,2028559247,Radiant,DIRE,-46.69
12792,TpoH 2,batrider,3,3,16,149,355,392,2028559247,Radiant,DIRE,-46.69
12793,sunsvet,queenofpain,9,7,12,229,449,430,2028559247,Radiant,DIRE,-46.69
12794,VANSKOR,abaddon,4,6,16,36,276,326,2028559247,Radiant,DIRE,-46.69
12795,ARCPR.jackal,chaos_knight,5,7,12,126,343,287,2028559247,Radiant,DIRE,-46.69
12796,sQreen,vengefulspirit,1,10,16,16,254,285,2028559247,Dire,DIRE,46.69
12797,Illidan,sven,4,5,11,275,548,479,2028559247,Dire,DIRE,46.69
12798,yoky,doom_bringer,6,6,16,135,467,422,2028559247,Dire,DIRE,46.69
12799,KingR,oracle,7,6,9,26,293,322,2028559247,Dire,DIRE,46.69
12800,GeneRaL 2,windrunner,9,1,11,144,492,475,2028559247,Dire,DIRE,46.69
12801,sQreen,undying,4,7,23,36,282,350,2028386347,Radiant,RADIANT,64.89
12802,Illidan,naga_siren,8,2,20,514,733,562,2028386347,Radiant,RADIANT,64.89
12803,yoky,tusk,4,5,23,130,405,540,2028386347,Radiant,RADIANT,64.89
